766	0.02105	0.09442	0.13842	0.14828	0.16225	0.17002	0.17146	0.16861	0.1672	0.18167	0.16821	0.17002	0.16181	0.17174
768	0.02134	0.0977	0.14336	0.15256	0.16643	0.17332	0.17385	0.17006	0.1665	0.18122	0.168	0.16939	0.15961	0.1702
770	0.02138	0.10125	0.1485	0.15729	0.17049	0.17748	0.17656	0.17275	0.16837	0.18221	0.16787	0.16904	0.15913	0.16903
772	0.02215	0.10576	0.15344	0.16225	0.17497	0.1826	0.1801	0.17584	0.17052	0.18339	0.16815	0.16901	0.15898	0.16823
774	0.02264	0.11004	0.15876	0.16759	0.1807	0.18674	0.18351	0.17913	0.17302	0.18481	0.16939	0.16979	0.15849	0.16717
776	0.02301	0.11426	0.16442	0.17367	0.18654	0.19064	0.18717	0.18355	0.17542	0.18663	0.17062	0.17109	0.15857	0.16639
778	0.02377	0.11851	0.17023	0.18013	0.19187	0.19521	0.19115	0.18828	0.17951	0.18888	0.17227	0.17245	0.15936	0.16674
780	0.02447	0.12259	0.17671	0.18699	0.19783	0.20088	0.19517	0.19238	0.18419	0.1916	0.17506	0.17384	0.1604	0.16783
782	0.025	0.12715	0.18237	0.19386	0.20406	0.2068	0.2003	0.19688	0.18625	0.19504	0.1777	0.17626	0.16072	0.16878
784	0.02582	0.13231	0.18789	0.20068	0.21043	0.21317	0.20655	0.20231	0.18802	0.19872	0.17991	0.1789	0.1619	0.16997
786	0.02685	0.1373	0.19448	0.20752	0.21782	0.21962	0.21314	0.20803	0.19255	0.20287	0.18285	0.18237	0.16485	0.17264
788	0.02804	0.14087	0.2011	0.21399	0.22534	0.22573	0.2189	0.21384	0.19862	0.20829	0.18653	0.18676	0.16817	0.17523
790	0.02863	0.14344	0.20654	0.22069	0.23203	0.23263	0.22486	0.22002	0.20549	0.21387	0.19159	0.19098	0.17089	0.17699
792	0.02864	0.14612	0.21131	0.227	0.23879	0.23965	0.23241	0.2261	0.21171	0.21921	0.19676	0.19568	0.1733	0.17978
794	0.02864	0.14841	0.21528	0.23238	0.24516	0.24513	0.23918	0.23256	0.21545	0.22514	0.20173	0.20046	0.17696	0.1831
796	0.02905	0.15045	0.21821	0.23727	0.25023	0.25106	0.24455	0.24008	0.22039	0.23096	0.20716	0.20523	0.18218	0.18637
798	0.03012	0.15202	0.2211	0.2419	0.25452	0.2585	0.24962	0.24626	0.22716	0.23649	0.21233	0.21015	0.18665	0.19042
800	0.03155	0.15336	0.22492	0.24625	0.25916	0.26508	0.25612	0.25129	0.23279	0.24227	0.21767	0.21437	0.18999	0.19395
802	0.03372	0.15556	0.22748	0.24916	0.26435	0.26982	0.26238	0.25667	0.23731	0.24765	0.22203	0.21892	0.19316	0.19706
804	0.03574	0.1574	0.22909	0.25144	0.26927	0.27413	0.26822	0.26121	0.24199	0.25209	0.22597	0.22453	0.19614	0.20071
806	0.03709	0.15818	0.23091	0.25481	0.27284	0.27842	0.2742	0.26639	0.24829	0.25543	0.23026	0.22884	0.19944	0.20367
808	0.03851	0.1581	0.23198	0.25765	0.27581	0.28199	0.27951	0.27306	0.25615	0.25947	0.23505	0.23241	0.20398	0.20633
810	0.03918	0.15745	0.23276	0.25969	0.27917	0.28587	0.28529	0.27992	0.26159	0.26555	0.24124	0.23713	0.20906	0.21047
812	0.03897	0.1569	0.23281	0.26168	0.28282	0.2925	0.29127	0.28751	0.26883	0.27414	0.24742	0.24403	0.21431	0.21603
814	0.0384	0.15559	0.23255	0.2636	0.28623	0.29971	0.30019	0.29633	0.27947	0.28519	0.25584	0.25355	0.22243	0.22362
816	0.03724	0.15278	0.2321	0.26534	0.29074	0.30648	0.31084	0.30709	0.29256	0.29787	0.26847	0.26621	0.2343	0.23477
